id_0,id_1
14919,4979472
14919,5059044
14919,11279454
14919,13594287
15002,97123
15002,283018
15002,440111
15002,882996
15002,1018038
15002,1533050
15002,3859631
15002,4771546
15055,15355
15055,64997
15055,109903
15055,147170
15055,315735
15055,379496
15055,1541592
15055,1644275
15055,3029951
15055,3120261
15055,3881631
15055,4039193
15055,4448284
15055,4542250
15055,5576810
15055,6511779
15055,7068753
15055,7674918
15055,8344528
15055,11242224
15055,13515845
15055,186903217
15274,265175
15274,12944237
15355,16993
15355,109903
15355,242123
15355,243327
15355,244597
15355,269973
15355,315735
15355,361646
15355,446167
15355,4986093
15355,73171372
15355,123053672
15355,169643837
15362,116337
15362,158868
15362,164002
15362,203631
15362,275373
15362,308253
15362,616943
15362,2577241
15362,4278295
15370,7004075
15373,176977
15373,4462268
15373,49197782
15427,196045
15427,616943
15427,4968870
15427,5147523
15427,5942214
15427,9262400
15427,13895003
15473,179361
15507,125372
15507,306898
15507,7508018
15551,15827
15551,96832
15552,15853
15552,65290
15552,72034
15552,243744
15552,269973
15552,295770
15552,1294975
15552,4855945
15588,15846
15588,110746
15588,152120
15588,186011
15588,188053
15588,241608
15588,243988
15588,269973
15617,2699221
15617,4841158
15691,16642
15691,73396
15691,76884
15691,265175
15691,310557
15691,367387
15691,380955
15691,525343
15691,894266
15691,1020198
15691,1078812
15691,1166311
15691,1272674
15691,1333264
15691,1424602
15691,1568566
15691,1592801
15691,1611773
15691,4038501
15691,4056850
15691,4104927
15691,4860761
15691,5536564
15691,5692835
15691,5844239
15691,7890702
15691,7961888
15691,9945206
15691,10189722
15691,10583405
15691,11289472
15691,11342468
15691,11559031
15691,11815065
15691,12029862
15691,12487862
15691,12588946
15691,15304117
15691,49197782
15691,49544582
15691,68358002
15779,427303
15779,13299379
15788,508566
15794,510086
15796,94024
15796,243761
15796,264058
15827,72034
15827,152120
15827,242185
15827,1273498
15846,17262
15846,73396
15846,96832
15846,188053
15846,192542
15846,262833
15853,54185
15853,64998
15853,72034
15853,80624
15853,110746
15853,188053
15853,215594
15853,314746
15853,382369
15853,1273498
15853,10305756
15853,11242224
15887,93298862
15888,428675
15888,614386
15888,1352692
15888,4768753
15888,7890702
15888,8898108
15888,60552072
15898,71813
15898,75156
15898,215091
15898,265175
15898,294464
15898,495019
15898,517429
15898,614223
15898,1424602
15898,1592801
15898,1611773
15898,2829671
15898,3922661
15898,4038501
15898,4937383
15898,5844239
15898,7511588
15898,7583722
15898,7961888
15898,9334770
15898,10177296
15898,11025346
15898,11289472
15898,12029862
15898,12588946
15898,49544582
15898,58568762
15898,61498882
15898,68358002
15898,105047672
15898,139171932
16016,364262
16072,242996
16072,4033307
16118,5284515
16124,144068
16124,262833
16124,382369
16124,5114288
16124,8480288
16124,9708982
16124,45663272
16230,17005
16230,5287882
16230,7746050
16230,8222632
16238,7645452
16240,190482
16242,279489
16256,17089
16256,65290
16256,7674918
16256,7746050
16256,11626663
16275,516265
16275,7746050
16317,70387
16317,7568478
16317,8123405
16319,71813
16319,185486
16319,391144
16319,416072
16319,9896010
16450,242229
16476,64998
16476,67655
16476,298143
16532,214906
16554,115829
16554,1388945
16590,215594
16596,74398
16596,1176900
16596,1197801
16596,7543848
16599,100731
16599,363051
16599,788737
16617,459471
16637,243512
16637,448758
16637,470005
16637,877980
16644,6514883
16708,517429
16708,1020198
16708,1078812
16708,1401504
16708,5536564
16708,7208392
16708,8310400
16737,306898
16745,5866223
16891,471208
16893,71518
16893,147184
16893,188053
16893,256270
16893,281161
16893,362764
16893,423066
16893,1644275
16893,1646314
16893,4397349
16893,4778560
16893,5417614
16893,9803116
16893,12710203
16893,48634472
16893,132937152
16928,167362
16928,275723
16928,808980
16928,1154879
16928,1682197
16978,71813
16993,385029
16993,1429841
16993,4456031
16993,9916160
16993,11136556
16993,135512622
17000,789285
17005,1429841
17005,7746050
17032,372244
17046,75156
17046,471208
17046,1217914
17046,1568566
17046,4649104
17046,7961888
17046,8613614
17089,4488458
17089,4747778
17089,5114288
17089,12515948
17198,483706
17198,70542502
17205,74095
17205,250495
17205,1670355
17262,7010729
17283,5189729
54185,72034
54185,215594
54185,243988
54185,1401723
54619,158706
54619,158709
54996,56797
54996,65655
54996,67456
54996,68069
54996,70476
54996,72019
54996,77655
54996,101181
54996,152366
54996,168632
54996,190393
54996,298705
54996,378313
56149,409717
56149,1176860
56797,68069
56797,68382
56797,70019
56797,72019
56797,77655
56797,101181
56797,152366
56797,191266
56797,298705
57404,84324
57504,58312
58585,81127
58585,264058
58585,269769
58585,5284515
58585,7327640
58624,256681
58624,1191615
58624,1479842
58624,4087782
58624,4428187
58624,4429712
58624,5288900
58624,5335252
58624,5593078
58624,7602544
58624,8873540
58624,11884111
58624,12526056
58624,14235001
58624,14240131
58624,52463032
58624,52937632
58624,63519802
58624,148696602
58801,473230
58960,65655
58960,65759
58960,68382
58960,69542
58960,69689
58960,70070
58960,76863
58960,77655
58960,77865
58960,168632
58960,190393
58960,191266
58960,378313
58960,1035779
58962,70476
58962,94226
58962,168632
58962,298705
62884,8907066
64085,72566
64085,256080
64085,148696602
64141,14956079
64333,4999707
64333,5967050
64820,72034
64820,245293
64997,242123
64997,315735
64997,379495
64997,1264687
64997,61145262
64998,262833
64998,464904
64998,7746050
64998,9848068
64998,14639121
65070,74463
65070,89657
65070,92773
65070,163677
65070,323311
65070,604395
65070,1191615
65070,7602544
65070,11884111
65070,63519802
65070,148696602
65205,380955
65205,1020198
65349,295770
65349,315735
65349,4542250
65349,4986093
65349,11242224
65531,423066
65531,1232997
65531,1264078
65574,5531258
65623,107581
65623,262833
65623,314726
65623,423066
65623,469683
65623,5297266
65623,9708982
65623,11242224
65623,11667655
65623,14639121
65655,65759
65655,68069
65655,68382
65655,70019
65655,72019
65655,76863
65655,77655
65655,77865
65655,94226
65655,101181
65655,152366
65655,168632
65655,190393
65655,191266
65655,298705
65655,378313
65759,68382
65759,70476
65759,71838
65759,77655
65759,77865
65759,152366
65759,168632
65759,190393
65759,298705
65759,378313
65759,439641
65761,100810
65761,167918
65761,487286
65791,310557
65838,1078812
65838,1568566
65838,1611773
65838,2829671
65838,4649104
65838,4937383
65838,5849210
65838,9945206
66155,72019
66155,77655
66155,77865
66155,168632
66155,298705
66479,67062
66479,315031
66582,94226
66582,6630050
66582,12369444
67443,8907066
67443,11934257
67443,70542502
67456,72019
67456,77655
67456,101181
67456,152366
67456,190393
67456,298705
67644,109903
67644,1448219
67655,186011
67655,215594
67655,262833
67655,297983
67655,444082
67655,446167
67655,14549479
67672,279489
67672,712271
67672,1059594
67672,50683152
67694,262271
67694,306898
67835,84873
67835,5847730
67976,244019
67976,1402496
68030,73396
68030,96832
68030,516265
68030,4108232
68030,4390053
68030,9151334
68069,70476
68069,72019
68069,77655
68069,94226
68069,101181
68069,168632
68069,191266
68194,185486
68194,269769
68334,110587
68334,498918
68334,4962010
68334,4968870
68334,5130634
68334,6853403
68334,7889792
68334,8409650
68334,8873540
68334,9064930
68334,11934257
68334,13631667
68334,14181947
68382,70019
68382,70476
68382,71838
68382,72019
68382,76863
68382,77655
68382,77865
68382,94226
68382,101181
68382,168632
68382,190393
68382,191266
68382,298705
68382,378313
68382,7735426
69171,193878
69435,796553
69435,1684527
69435,3575501
69435,4533495
69542,72019
69542,76863
69542,77655
69542,77865
69574,295413
69627,1520407
69659,75354
69680,91598
69680,295413
69680,343663
69886,193878
69925,5967050
69925,7890702
69959,70316
70019,72019
70019,77865
70019,378313
70067,77655
70070,76863
70070,94226
70070,101181
70075,98371
70075,126453
70075,405736
70075,1511979
70075,3830821
70316,215668
70316,280640
70387,215668
70387,1419227
70476,71838
70476,94226
70476,101181
70476,168632
70476,190393
70476,191266
70476,298705
70970,1000798
70970,5049073
70970,5114288
71069,110746
71069,247319
71069,7894386
71106,92773
71106,379167
71106,404672
71518,238486
71518,1015202
71518,1116539
71518,4448284
71518,4778560
71518,5001745
71518,10935332
71518,13025953
71518,45663272
71518,61094422
71576,310557
71813,71835
71813,75284
71813,192548
71813,214906
71813,245277
71813,274393
71813,291843
71813,363128
71813,788737
71813,1215212
71813,4028765
71813,4860761
71813,5284515
71813,85874042
71835,75284
71835,77770
71835,80543
71835,298007
71838,77655
71838,77865
71838,190393
72019,76863
72019,77655
72019,77865
72019,101181
72019,152366
72019,168632
72019,190393
72019,191266
72019,298705
72019,378313
72034,95768
72034,109903
72034,152120
72034,215594
72034,241608
72034,244675
72034,314746
72034,1273498
72034,10672471
72034,12515948
72034,135512622
72038,307151
72038,1689466
72038,4533495
72041,289345
72041,5400149
72450,278529
72450,4101559
72502,49634222
72503,407188
72503,525643
72503,2005781
72566,259729
72566,1270444
72566,4429712
72566,4907510
72566,5059044
72566,5175734
72566,7602544
72566,7637436
72566,7846452
72566,8873540
72566,13682095
72566,14562407
72566,52463032
72566,53325902
72566,54856202
72566,60864502
72660,74804
72660,810507
72660,4101559
72660,7890702
73018,73441
73018,100675
73018,171998
73018,5542343
73018,8873540
73018,9197980
73018,13790723
73018,13962203
73018,80681022
73018,121672292
73166,296520
73166,363229
73166,4842061
73396,74478
73396,147184
73396,242704
73396,262833
73396,362764
73396,364262
73396,364582
73396,423066
73396,1107447
73396,1294975
73396,1429841
73396,1454092
73396,3972081
73396,4390053
73396,4448284
73396,4456001
73396,4510875
73396,4542250
73396,4545763
73396,4611283
73396,4688569
73396,5049074
73396,5138079
73396,5409787
73396,5566782
73396,5918943
73396,7068771
73396,7611526
73396,7674918
73396,8609358
73396,9551216
73396,9848068
73396,10257238
73396,10286020
73396,11736681
73396,11815065
73396,12071380
73396,13025953
73396,13416889
73396,14979839
73396,50258612
73396,52528582
73396,54330242
73396,61094422
73396,84227392
73396,100314362
73396,131216322
73396,184781277
74095,259467
74095,1191615
74095,1479842
74095,14240131
74095,14447309
74289,406623
74289,5335252
74309,74804
74309,165930
74309,246791
74309,292217
74309,304545
74309,362326
74309,367387
74309,382937
74309,416239
74309,469671
74309,798061
74309,891621
74309,1362735
74309,1384338
74309,1590752
74309,4400138
74309,4989034
74309,5575105
74309,7188840
74309,11363014
74309,49818632
74309,57203182
74309,68294032
74357,1000956
74398,75491
74398,166763
74398,292185
74398,613934
74398,887565
74398,1176900
74398,1188009
74398,1403694
74398,4023815
74398,4768753
74398,5266156
74398,9635624
74398,12133088
74398,13028375
74398,100314362
74444,4592596
74463,256080
74463,455796
74463,604395
74463,1600816
74463,5876247
74463,8873540
74463,14240131
74463,14718361
74463,51495052
74463,101739872
74478,102544
74478,240336
74478,244698
74478,256270
74478,314726
74478,362764
74478,373974
74478,398961
74478,1644275
74478,1646314
74478,1646315
74478,4397349
74478,5417614
74478,5566782
74478,5832280
74478,10286020
74478,11122456
74478,12173602
74478,45663272
74478,50258612
74478,54330242
74478,54841642
74478,70050122
74478,132937152
74787,1200692
74804,100810
74804,185473
74804,428675
74804,891621
74804,1154611
74804,1362735
74804,1590752
74804,2454271
74804,4050205
74804,4104899
74804,4438587
74804,4549214
74804,9334770
74804,9551192
74804,9776678
74804,11342468
74815,4902904
74815,12487862
74815,12816283
74815,13028375
74815,13571283
74815,49364062
74882,144227
75001,400934
75001,4429712
75156,265175
75156,326042
75156,517429
75156,1568566
75156,2829671
75156,4485154
75156,4649104
75156,5412407
75156,8613614
75156,11559031
75156,105047672
75284,298007
75284,343074
75354,92782
75354,482758
75354,10189104
75355,1568566
75491,210977
75491,429675
75491,805948
75491,1545148
75491,1562681
75491,1658572
75491,4023815
75491,5531258
75491,7735426
75491,8706544
75491,12369444
75491,12607183
75491,51965252
75491,75659582
76863,77655
76863,77865
76863,94226
76863,101181
76863,190393
76884,614223
76884,1217914
76884,4698748
76884,5412407
76884,5531419
76884,7890702
77057,362764
77057,373974
77057,5417614
77057,6854825
77655,77865
77655,94226
77655,101181
77655,152366
77655,168632
77655,190393
77655,191266
77655,298705
77655,378313
77770,788737
77865,94226
77865,101181
77865,152366
77865,168632
77865,298705
77865,378313
77974,1534419
78668,93674
78668,5147523
80543,343074
80543,363051
80543,985302
80543,4414006
80543,6514883
80624,241608
80624,315054
80772,214906
80772,1059594
80772,1315400
80772,8310400
81127,281011
81127,5179221
81127,5284515
81127,7327640
81127,58568762
81443,5857184
84324,245438
84324,2281211
84324,5542343
84873,190393
89192,396351
89192,2163861
89192,5264544
89192,9602094
89496,363472
89496,807606
89496,1355105
89496,3581341
89496,54647592
89643,92773
89643,320253
89657,158083
89657,162665
89657,163677
89657,292949
89657,323311
89657,388973
89657,455775
89657,1191615
89657,1419381
89657,4842061
89657,5175734
89657,6545727
89657,7602544
89657,9134324
89657,10189104
89657,13357141
89657,51495052
89657,52049272
89657,148696602
90765,250495
90765,256681
90765,259729
90765,404672
90765,1191615
90765,4429712
90765,5542343
90765,6672406
90765,7459270
90765,7637436
90765,9615244
90765,10102172
90765,13554009
90765,123033132
92754,9615244
92754,220540115
92773,92777
92773,92782
92773,101645
92773,210845
92773,256080
92773,323311
92773,1229678
92773,5288900
92773,7077481
92773,63519802
92773,73205432
92777,101645
92782,101645
92782,362326
92782,5593078
92782,14626539
94226,101181
94226,152366
94226,168632
94226,190393
94226,191266
94226,298705
94226,378313
94686,449183
94686,525343
94686,1403326
94686,4084280
94686,5330516
94686,7979540
95506,188053
95527,385029
95527,5355950
95538,3265001
96491,166763
96491,5266156
96832,114870
96832,144342
96832,242126
96832,1075570
97123,134336
97123,171883
97123,175997
97123,199130
97123,283018
97123,292263
97123,306898
97123,358748
97123,404049
97123,440111
97123,470799
97123,1032901
97123,1967481
97123,3583591
97123,3859631
97123,4740968
97123,5866223
97234,391144
98005,391144
98005,1530943
98005,1595770
98005,4038501
98005,7610132
98005,9092188
98005,50683152
98205,116823
98205,242907
98205,314746
98205,379465
98205,464904
98205,4611283
98205,5303588
98205,5832280
98205,5859499
98205,7317188
98205,10426250
98205,10672471
98205,12759119
98205,13097199
98205,84292982
98205,131216322
98205,161696942
98213,115959
98213,116823
98213,464904
98213,464921
98345,295822
98345,390251
98345,875656
98345,887541
98345,9062752
98371,126453
98371,405736
98371,1511979
98371,3830821
98371,10807780
98371,12526056
98576,807606
98576,4086965
98985,277491
99156,1232997
100675,119801
100675,156229
100675,164002
100675,203631
100675,377827
100675,614223
100675,3933641
100675,4338602
100675,4674484
100675,10668885
100731,241708
100731,242336
100731,788737
100731,985302
100731,1215212
100731,8945638
100810,282118
100810,310557
100810,324006
100810,482758
100810,864595
100810,985109
100810,1353625
100810,3265001
100810,3968561
100810,4104927
100810,4331004
100810,4333887
100810,4341930
100810,4768753
100810,5068032
100810,9096522
100810,49280302
101181,152366
101181,168632
101181,190393
101181,191266
101181,298705
101181,378313
101813,123505
101813,167531
101813,211084
101813,362764
101813,1116539
101813,4456001
101813,7351232
101813,51018902
101813,61474832
102352,269769
102865,123685
102865,391993
102865,394387
102865,495019
103103,805948
103103,1000956
103103,3265001
103103,4989034
103103,5462679
103103,8058039
103103,9444014
103103,11366354
103103,13878655
103119,198415
103119,894511
103119,1472227
103369,362326
103369,7889792
103369,11167720
103369,11363014
103369,59691632
104154,5335252
106096,5131091
106096,7150049
106096,10159994
106632,186191
106632,1020198
106632,1424602
106632,5844239
106632,5849210
106632,7961888
106632,8675234
106632,8945638
106632,9334770
106632,9477752
106632,9480512
106632,10580067
106632,11815065
106632,12029862
106632,13916083
106632,68358002
106632,80365122
107581,364262
107581,10052642
107666,7688746
108493,7185748
109903,116431
109903,147170
109903,147217
109903,244675
109903,269973
109903,361639
109903,1541592
109903,5200697
109903,5576810
109903,6511779
109903,91717162
110587,167918
110587,169361
110587,262271
110587,306898
110587,310557
110587,404049
110587,482758
110587,1384338
110587,4463649
110587,5118016
110587,7890702
110746,215594
112259,7358224
114870,256270
114870,70050122
115056,241819
115056,243327
115056,1273498
115526,1402496
115959,116823
115959,315735
115959,464904
115959,464921
115959,5910045
115959,7674918
115959,123053672
116025,339209
116025,483061
116025,5478691
116025,8409650
116116,4532335
116116,13287593
116337,156229
116337,164002
116337,282118
116337,383528
116337,473230
116431,214925
116431,241819
116431,243327
116431,1361029
116431,13097199
116431,54838802
116431,108068032
116431,123053672
116523,245209
116523,245277
116523,274393
116523,994184
116523,1059594
116523,2252591
116523,4400189
116523,4606399
116523,5526627
116523,10816636
116523,11559031
116523,14343187
116523,49197782
116523,50030162
116823,464904
116823,464921
116823,9719682
116823,123053672
117480,4134443
119801,614223
119801,4084280
120313,2281211
120313,4674484
120313,8791550
121584,1191615
121584,1473902
121584,5594859
121584,6012232
121584,7853018
121584,12422192
121584,63519802
121584,148696602
123503,10799102
123503,13682095
123505,1116539
123505,4456001
123505,5200697
123505,11481726
123505,13139755
123505,14161851
123505,50633822
123505,51018902
123505,56731592
123505,82631892
123505,85360022
123505,112522052
123505,123053672
123505,129085752
123505,131216322
123685,495019
123685,1592801
123685,4485154
123685,5536564
123685,5849210
123685,8310400
123685,9334770
123685,9945206
123685,105047672
124423,4033308
124423,4688569
124797,1171997
125372,164002
125372,320004
125372,377827
125372,4100351
125372,5895321
125372,8686994
125372,8791550
125372,10427228
125372,11363014
125372,12526056
125372,14779157
125372,56094992
126453,405736
126453,1511979
126453,3830821
130398,169954
130398,306898
130398,368033
130398,1249649
131354,4688569
131354,4934012
131354,5700769
131354,9667370
131354,11639727
131354,11891997
131354,12604907
131354,52182182
131354,52716632
131814,3638541
131814,13918541
131886,1352674
133741,788737
134123,7004075
134123,8114447
134163,272225
134163,1264078
134163,4694728
134790,351586
134790,1228100
134790,9776678
135133,5849210
142381,282361
142381,306898
142381,1321900
143900,198415
143900,288252
143900,894511
143900,1472227
143900,14780015
144068,263731
144068,314746
144068,457763
144068,4456001
144068,4611283
144068,8933254
144068,10672471
144068,13097199
144068,119396922
144227,1188009
144227,1198612
144227,1545148
144227,10286020
144342,242126
144342,266367
144342,281161
144446,245438
144446,320253
144446,4803754
144446,5811815
144446,13790723
144446,66228482
146100,215668
147170,242123
147170,5895828
147170,10989694
147170,11242224
147170,123053672
147184,256270
147184,264313
147184,312131
147184,362764
147184,373974
147184,1444643
147184,5423737
147184,5454687
147184,7068753
147184,12710203
147184,132937152
147217,54838802
148129,14916267
148586,345055
150446,4771546
150446,5992092
152107,331851
152120,241608
152180,3431421
152180,4456001
152218,1209072
152218,7890702
152366,245277
152366,298705
152366,378313
152366,1234785
152366,5266156
152369,1200692
152788,8686994
152789,174348
152789,185473
152789,261965
152789,362326
152789,1403694
152789,4492087
152789,4746199
152789,4937383
152789,5330515
152789,5992092
152789,7626764
153702,190393
156221,179798
156221,7548984
156229,164002
156229,1654286
156229,3972081
156726,292949
156726,455796
156726,5542343
156726,5594859
156726,10452069
156726,11026886
156726,11884111
156726,12530904
156726,13755123
156726,13918545
156726,14621667
158083,292949
158083,1473902
158083,5876247
158083,7365500
158083,9134324
158083,9945222
158083,15138227
158083,48443532
158706,310557
158706,1562681
158706,4438587
158706,5131091
158706,9236850
158709,260817
161553,4677655
161553,5306539
161553,330311461
161909,259729
161909,261065
161909,1229678
161909,1600816
161909,4494623
161909,4803754
161909,4842061
161909,6545727
161909,6706481
161909,7853018
161909,9687690
161909,12218918
161909,12526056
161909,13152245
161909,49197782
161909,51495052
162665,1191615
162665,1479842
162665,4087782
162665,4842061
162665,4986771
162665,5593078
162665,5594859
162665,7371074
162665,11884111
162665,13152245
162665,14621667
162665,121672292
162815,400934
162815,5497121
162815,13755123
162815,68553672
163677,256080
163677,5593078
163677,7637436
163677,10695573
163677,12490752
164002,179798
164002,182975
164002,203631
164002,383528
164002,10668885
164704,249599
164704,4494623
165930,246791
165930,265914
165930,362326
165930,398521
165930,482758
165930,485737
165930,1220981
165930,1590752
165930,3972081
165930,4344192
165930,4438587
165930,4495513
165930,4962010
165930,4968870
165930,5059044
165930,7101343
165930,7444722
165930,8613614
165930,10833242
165930,13905711
165930,14456487
166430,192542
166430,10640291
166430,12896823
166430,72325102
166763,292185
166763,12133088
166984,827425
167362,396351
167498,864595
167498,4606399
167498,4794268
167531,1116539
167918,169361
167918,169954
167918,262271
167918,274673
167918,293585
167918,306898
167918,310557
167918,324006
167918,365921
167918,378294
167918,789285
167918,1353625
167918,1429841
167918,1967481
167918,3542201
167918,9851680
168632,190393
168632,191266
168632,298705
168632,378313
169361,169954
169361,242229
169361,245676
169361,262271
169361,282918
169361,306898
169361,310557
169361,368033
169361,379558
169361,535396
169361,541399
169361,661247
169361,873890
169361,1353625
169361,1465570
169361,3968561
169361,4606572
169954,204234
169954,262271
169954,282918
169954,283018
169954,324006
169954,368033
169954,379558
169954,426684
169954,541399
169954,1249649
169954,1465570
169954,1473166
169954,3968561
169954,4104899
169954,4445699
169954,4463649
169954,4777520
171883,354661
171883,5335252
171998,259729
171998,292949
171998,482758
171998,604107
171998,903536
171998,1479842
171998,5259966
171998,5876247
171998,8873540
171998,9197980
171998,11026886
171998,12632197
171998,13918545
171998,52463032
171998,60864502
171998,121672292
172008,183727
172008,259467
172008,4944278
172147,1444643
172147,7611526
172147,9428436
172147,13139755
172147,14736915
172147,107502672
173581,271715
173581,306898
173581,367387
173581,4050205
173581,4438587
173581,4925172
173581,4968870
173581,5603027
173581,7004075
174348,282118
174348,362326
174348,377827
174348,384236
174348,805948
174348,1678249
174348,4101559
174348,4331004
174348,5245171
174348,5425093
174351,183727
175885,472089
175885,1689466
175997,292263
175997,407188
175997,1188009
175997,3968561
175997,7099473
176977,279489
176977,320004
176977,457763
176977,473230
176977,574046
176977,614223
176977,1176860
176977,1424265
176977,2855621
176977,3542201
176977,4462268
176977,4463649
176977,4989034
176977,7688746
176977,8945638
176977,10628057
176977,10833242
176977,11025346
176977,11237527
176977,11559031
176977,12071380
176977,49197782
176977,100314362
179361,264431
179361,1079011
179512,373974
179512,11666599
179975,185473
179975,283018
179975,390174
179975,525643
179975,1658572
179975,4771546
179975,4782876
179975,5095554
179975,5951582
181041,277491
181878,1429841
181878,6032634
181878,7890702
182975,275373
182975,10668885
183051,188053
183051,241998
183051,516265
183051,1233002
183051,2531001
183051,4033307
183051,4545763
183051,5175588
183051,5287882
183201,1002521
183695,1568566
183695,4649104
183716,1403694
183716,2489131
183727,1412711
183727,1479842
183727,3638541
183727,4626477
183727,5335252
183727,5877213
183727,6351846
183727,7365500
183727,8673550
183727,10452069
183727,13152245
183727,14652473
183727,51931882
183727,53325902
183821,298007
183821,447246
183821,1104730
183821,4462268
183821,6514883
183821,8675234
183852,1424602
183852,3897051
183852,4414006
183852,4527779
183852,8675234
183852,9763952
183852,14539467
183852,68358002
183852,139171932
185473,1198612
185473,4782876
186011,2531001
186011,9151334
186191,326042
186191,1078812
186191,1568566
186191,1649413
186191,4649104
186191,4814134
187091,363051
188053,192616
188053,241998
188053,242123
188053,242126
188053,243657
188053,262833
188053,432809
188053,1646314
188053,5114288
188053,5817388
188053,5895828
188053,8629022
188053,9708982
188932,243009
188932,318673
190393,191266
190393,298705
190393,378313
191266,298705
191266,378313
192542,238486
192542,242126
192542,281161
192542,315041
192542,1646314
192542,1646315
192542,4397349
192542,4448284
192542,4778560
192542,5931809
192542,9803116
192542,10672471
192542,12710203
192548,245220
192548,1273729
192548,1530943
192548,3542201
192548,5230088
192548,6514883
192548,9896010
192548,13916083
192548,14004075
192548,50683152
192742,242704
192742,362764
192742,364262
192742,364582
192742,4397349
192742,4934012
192742,5049073
192742,5053940
192742,5095768
192742,5138079
192742,5417614
192742,7611526
192742,8121175
192742,8642302
192742,9708982
192742,10286020
192742,11268268
192742,11666599
192742,12406950
192742,54330242
193162,525343
193331,12133088
193875,399881
193875,810507
193875,1097709
193875,5462679
193875,7890702
193875,9896010
193875,10286020
193875,168158797
194172,204234
194172,271938
194172,306898
194172,310557
194172,404049
194172,535396
194172,1353625
194172,1365282
194172,1607214
194172,5565220
195222,245293
195222,1116539
195222,9848068
195222,10919746
195222,11301722
195222,14639121
196045,367387
196045,1113629
196045,4104899
196045,4400138
196045,4438587
196045,7004075
197711,1679838
198415,288252
198415,894511
198415,1472227
199130,204234
199130,262271
199130,271938
199130,282918
199130,310557
199130,426684
199130,471208
199130,535396
199130,5866223
201327,243009
201327,245676
201327,3265001
201327,5466281
201327,5967050
204234,271922
204234,271938
204234,306898
204234,535396
209267,262271
209267,1365282
210977,554792
210977,1626113
211084,4456001
211393,389038
214906,245676
214906,264058
214906,298007
214906,5286414
214906,5297021
214906,6661704
214906,7327640
214906,10388560
214906,10632397
214906,14343187
214925,263731
214925,315735
214925,464904
214925,3120261
214925,3881631
214925,4611283
214925,6511779
214925,6857697
214925,7810466
214925,10633657
214925,12721175
214925,61145262
214925,61942382
215091,265175
215091,326042
215091,517429
215091,525343
215091,614223
215091,1020198
215091,1074021
215091,1217914
215091,1568566
215091,1611773
215091,4485154
215091,5536564
215091,7511588
215091,10177296
215091,11025346
215091,11289472
215091,49544582
215668,2110321
215668,7312776
215668,8123405
238486,264313
238486,362764
238486,373974
238486,1401721
238486,1561230
238486,1646315
238486,3126151
238486,4397349
238486,4456001
238486,4778560
238486,5135133
238486,5417614
238486,5931809
238486,12710203
238486,12759119
238486,54330242
238486,70050122
238486,132937152
240582,6396188
240582,50030162
241708,243194
241708,264106
241708,298007
241708,985302
241819,379495
241819,464921
241998,5114288
242123,274361
242123,379495
242123,464904
242123,464921
242123,1361029
242123,3029951
242123,3120261
242123,5895828
242123,6511779
242123,7660734
242123,7810466
242123,11242224
242123,73171372
242123,122123672
242123,135512622
242126,1646315
242132,5059044
242229,1396199
242229,4134443
242336,985302
242704,5700769
242704,6174642
242704,6705395
242704,7611526
242704,8125553
242704,8278422
242704,10399494
242704,11421098
242704,11666599
242704,11736681
242704,12710203
242704,12896823
242704,14191917
242704,45663272
242704,49259572
242704,56058952
242704,66952022
242704,98513552
242704,118981132
242898,477348
242907,314746
242907,379465
242907,794505
242907,4742533
242907,4795158
242907,5314600
242907,5500771
242907,5550166
242907,6077584
242907,8208130
242907,8933254
242907,10426250
242907,12759119
242907,13534745
242907,13833249
242907,83322832
242907,161696942
243009,261965
243009,346662
243201,3779331
243327,6511779
243512,245220
243512,1402496
243761,525343
243761,1059594
243761,1104730
243761,2855621
243761,4527779
243761,12944237
244019,323533
244019,363049
244019,1402496
244332,4542250
244698,364582
244698,382369
244698,398961
244698,8121175
244698,13025953
245220,269769
245220,298664
245220,320165
245220,14539467
245220,50683152
245277,294464
245277,447246
245277,525343
245277,4448489
245277,7645452
245277,12944237
245293,1611694
245293,4934012
245293,7351232
245293,7746050
245432,3239781
245438,604107
245438,1473793
245438,3933641
245438,7459268
245438,7459270
245438,7548984
245438,8355648
245438,8873540
245438,9281246
245438,11026886
245438,13645509
245438,204461457
245438,274705721
245676,262271
245676,310557
245676,368033
245676,369408
245676,379558
245676,998013
245676,1249649
245676,1353625
245676,1707587
245676,2005781
245676,4104899
245676,5355950
245676,9916160
246791,382937
246791,4495513
246791,4925172
246791,6853403
246791,8657430
246791,9236850
246791,12096038
246791,12676237
246791,13639985
247319,318673
247319,378751
247319,406623
247379,5203250
248033,306898
248033,5595093
249599,382937
249599,406623
249599,1353625
249599,1424602
249599,1429841
249599,4438587
249599,5259968
249599,5462679
249599,5518775
249599,6982223
249599,7358224
249599,14161851
249599,68358002
250495,256681
250495,1191615
250495,1270444
250495,4087782
250495,6545727
250495,7853018
250495,10695573
250495,49096741
250495,63519802
250495,68553672
250495,148696602
255385,169643837
255687,1403326
255687,4860762
255687,7934112
256080,363229
256080,455796
256080,1191615
256080,1479842
256080,5335252
256080,5542343
256080,6545727
256080,11026886
256080,12920049
256080,13152245
256080,13755123
256080,13790723
256080,51968652
256080,52937632
256080,68553672
256080,111130212
256080,148696602
256080,252768072
256270,264313
256270,362764
256270,364582
256270,373974
256270,423066
256270,1644275
256270,1646315
256270,4456001
256270,4833358
256270,5417614
256270,9803116
